Order ID,Order Date,Ship Date,Segment,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
US-03704,2016-12-13,2016-12-17,Corporate,East,Furniture,Tables,1366.89,2,0.15,-67.26
US-03704,2016-12-13,2016-12-16,Corporate,East,Office Supplies,Appliances,1822.98,5,0.0,301.65
US-01644,2016-12-15,2016-12-20,Corporate,East,Technology,Copiers,1100.49,4,0.0,196.03
US-01644,2016-12-15,2016-12-19,Corporate,South,Office Supplies,Paper,262.87,2,0.1,25.52
US-02977,2016-12-15,2016-12-17,Corporate,South,Technology,Copiers,5353.41,5,0.15,1051.82
US-04940,2016-12-16,2016-12-20,Home Office,Central,Office Supplies,Fasteners,15.3,1,0.0,1.15
US-04940,2016-12-16,2016-12-22,Home Office,South,Technology,Phones,4048.0,5,0.0,1231.95
US-04940,2016-12-16,2016-12-19,Home Office,West,Office Supplies,Envelopes,93.94,2,0.0,19.51
US-00457,2016-12-17,2016-12-18,Consumer,West,Furniture,Furnishings,980.59,2,0.0,102.77
US-02192,2016-12-17,2016-12-17,Consumer,East,Furniture,Chairs,329.68,1,0.0,52.47
US-02712,2016-12-17,2016-12-20,Home Office,South,Technology,Machines,547.93,3,0.1,83.08
US-03103,2016-12-17,2016-12-23,Corporate,West,Furniture,Furnishings,283.01,1,0.4,-11.16
US-03886,2016-12-17,2016-12-22,Corporate,West,Furniture,Bookcases,1740.83,3,0.0,290.03
US-03886,2016-12-17,2016-12-17,Consumer,West,Office Supplies,Art,125.24,1,0.0,13.54
US-04655,2016-12-17,2016-12-22,Corporate,Central,Furniture,Bookcases,1152.13,2,0.0,312.84
US-04655,2016-12-17,2016-12-21,Home Office,East,Furniture,Bookcases,1787.93,4,0.0,304.52
US-04655,2016-12-17,2016-12-23,Corporate,West,Technology,Machines,2115.52,2,0.0,509.51
US-03192,2016-12-18,2016-12-18,Home Office,Central,Office Supplies,Supplies,175.46,2,0.1,23.11
US-03269,2016-12-18,2016-12-21,Consumer,East,Office Supplies,Appliances,643.81,1,0.0,167.94
US-03269,2016-12-18,2016-12-19,Corporate,Central,Furniture,Chairs,1549.97,3,0.2,82.72
US-04033,2016-12-18,2016-12-19,Consumer,West,Furniture,Bookcases,431.84,1,0.3,-93.7
US-04449,2016-12-18,2016-12-24,Corporate,West,Furniture,Chairs,1418.43,2,0.2,19.91
US-01128,2016-12-19,2016-12-20,Corporate,East,Office Supplies,Art,273.45,1,0.0,64.73
US-01128,2016-12-19,2016-12-21,Consumer,West,Furniture,Tables,981.21,1,0.15,146.65
US-02174,2016-12-19,2016-12-19,Consumer,South,Office Supplies,Envelopes,26.22,1,0.15,-1.23
US-02381,2016-12-19,2016-12-25,Consumer,South,Furniture,Chairs,1421.57,3,0.0,488.07
US-00987,2016-12-20,2016-12-20,Consumer,East,Office Supplies,Labels,173.49,5,0.0,45.66
US-01416,2016-12-20,2016-12-22,Corporate,East,Office Supplies,Art,95.52,1,0.0,15.14
US-01851,2016-12-20,2016-12-20,Consumer,West,Office Supplies,Supplies,42.46,1,0.2,1.43
US-01851,2016-12-20,2016-12-25,Corporate,Central,Technology,Machines,1109.22,1,0.0,123.51
US-01901,2016-12-20,2016-12-23,Corporate,East,Furniture,Chairs,898.74,2,0.1,140.37
US-03353,2016-12-20,2016-12-26,Home Office,West,Technology,Copiers,1499.23,3,0.0,195.44
US-03353,2016-12-20,2016-12-24,Corporate,South,Office Supplies,Storage,311.24,2,0.0,44.68
US-00353,2016-12-21,2016-12-23,Consumer,Central,Office Supplies,Appliances,1531.65,2,0.3,133.5
US-02999,2016-12-21,2016-12-27,Corporate,South,Technology,Phones,975.72,2,0.0,245.46
US-03237,2016-12-21,2016-12-21,Home Office,West,Office Supplies,Binders,60.03,1,0.0,7.43
US-00070,2016-12-22,2016-12-22,Corporate,Central,Technology,Phones,183.8,1,0.0,61.1
US-02224,2016-12-22,2016-12-26,Home Office,West,Office Supplies,Supplies,244.86,4,0.15,56.22
US-04184,2016-12-22,2016-12-23,Corporate,West,Office Supplies,Appliances,981.9,2,0.3,-105.64
US-04184,2016-12-22,2016-12-28,Corporate,East,Office Supplies,Storage,1069.59,5,0.15,212.19
US-01122,2016-12-23,2016-12-25,Consumer,West,Office Supplies,Binders,37.63,3,0.0,12.22
US-01202,2016-12-23,2016-12-23,Home Office,West,Furniture,Tables,481.2,2,0.0,77.81
US-01202,2016-12-23,2016-12-26,Corporate,Central,Technology,Machines,655.12,2,0.0,127.87
US-01408,2016-12-23,2016-12-25,Home Office,West,Office Supplies,Fasteners,24.02,2,0.0,3.54
US-01408,2016-12-23,2016-12-26,Consumer,South,Office Supplies,Fasteners,28.12,1,0.2,4.83
US-01662,2016-12-23,2016-12-28,Home Office,West,Office Supplies,Fasteners,47.49,2,0.0,12.94
US-01662,2016-12-23,2016-12-28,Corporate,West,Furniture,Bookcases,368.31,1,0.2,68.83
US-02339,2016-12-23,2016-12-28,Home Office,South,Technology,Phones,1021.43,2,0.0,299.69
US-02538,2016-12-23,2016-12-29,Home Office,East,Furniture,Bookcases,355.98,1,0.5,-76.3
US-02538,2016-12-23,2016-12-23,Consumer,South,Technology,Accessories,1186.53,4,0.0,67.56
US-03532,2016-12-23,2016-12-28,Consumer,Central,Technology,Phones,131.37,1,0.0,39.64
US-03532,2016-12-23,2016-12-26,Home Office,East,Furniture,Bookcases,2404.76,4,0.1,278.32
US-01135,2016-12-24,2016-12-28,Home Office,South,Technology,Phones,1137.65,4,0.0,285.21
US-01135,2016-12-24,2016-12-29,Home Office,Central,Office Supplies,Art,212.26,4,0.0,59.95
US-03076,2016-12-24,2016-12-26,Corporate,South,Furniture,Furnishings,1433.93,4,0.3,-225.83
US-03076,2016-12-24,2016-12-27,Corporate,East,Office Supplies,Paper,26.86,2,0.0,2.55
US-03113,2016-12-24,2016-12-29,Home Office,West,Technology,Machines,577.07,3,0.3,-0.4
US-04949,2016-12-24,2016-12-24,Consumer,Central,Technology,Accessories,45.66,1,0.0,7.3
US-00379,2016-12-25,2016-12-25,Corporate,South,Office Supplies,Supplies,191.97,3,0.4,-32.79
US-01904,2016-12-25,2016-12-27,Home Office,Central,Furniture,Chairs,595.88,1,0.15,5.46
US-03370,2016-12-25,2016-12-30,Home Office,South,Office Supplies,Supplies,176.53,2,0.0,14.01
US-04659,2016-12-25,2016-12-28,Corporate,West,Office Supplies,Binders,210.43,5,0.5,-11.42
US-04659,2016-12-25,2016-12-28,Corporate,West,Technology,Machines,1773.25,4,0.0,291.42
US-00352,2016-12-26,2016-12-31,Corporate,Central,Technology,Phones,693.51,4,0.0,227.59
US-01413,2016-12-26,2016-12-28,Home Office,Central,Furniture,Furnishings,478.72,1,0.0,97.68
US-02806,2016-12-26,2016-12-31,Home Office,Central,Technology,Copiers,2403.25,2,0.15,94.55
US-02806,2016-12-26,2016-12-26,Home Office,South,Office Supplies,Envelopes,45.49,1,0.1,-2.58
US-02806,2016-12-26,2016-12-30,Corporate,East,Furniture,Tables,2422.58,2,0.0,406.28
US-04489,2016-12-26,2016-12-31,Home Office,South,Office Supplies,Appliances,450.33,2,0.0,151.05
US-04489,2016-12-26,2016-12-27,Home Office,East,Furniture,Chairs,775.12,3,0.1,127.17
US-04846,2016-12-26,2016-12-28,Consumer,Central,Office Supplies,Storage,99.89,1,0.0,10.7
US-00771,2016-12-27,2017-01-02,Home Office,East,Furniture,Chairs,337.11,1,0.0,81.01
US-01896,2016-12-27,2016-12-28,Consumer,East,Office Supplies,Paper,393.67,4,0.2,49.01
US-03505,2016-12-27,2016-12-29,Corporate,West,Furniture,Tables,3596.16,4,0.0,1005.14
US-04217,2016-12-27,2016-12-31,Corporate,East,Office Supplies,Supplies,286.08,3,0.4,-35.14
US-04366,2016-12-27,2016-12-29,Corporate,Central,Technology,Copiers,2749.57,2,0.15,89.01
US-00689,2016-12-28,2017-01-01,Consumer,South,Furniture,Tables,5729.12,5,0.15,812.88
US-00689,2016-12-28,2016-12-28,Consumer,South,Office Supplies,Paper,160.53,2,0.1,6.91
US-00689,2016-12-28,2017-01-03,Consumer,South,Technology,Copiers,1268.14,1,0.0,382.24
US-01334,2016-12-28,2017-01-01,Consumer,Central,Technology,Phones,930.84,2,0.0,72.75
US-01467,2016-12-28,2016-12-31,Corporate,East,Furniture,Furnishings,2280.73,5,0.0,749.97
US-01692,2016-12-28,2016-12-28,Home Office,South,Office Supplies,Fasteners,22.31,1,0.0,1.74
US-02510,2016-12-28,2017-01-01,Consumer,West,Office Supplies,Supplies,65.26,3,0.0,11.19
US-00233,2016-12-29,2016-12-30,Consumer,West,Technology,Phones,71.48,1,0.1,0.53
US-01198,2016-12-29,2016-12-31,Corporate,West,Technology,Machines,1219.65,1,0.1,220.21
US-01198,2016-12-29,2016-12-29,Consumer,East,Office Supplies,Art,627.78,5,0.0,106.76
US-02637,2016-12-29,2017-01-04,Consumer,Central,Technology,Copiers,547.0,1,0.0,137.95
US-03413,2016-12-29,2017-01-02,Corporate,West,Office Supplies,Supplies,45.57,1,0.5,-8.13
US-03413,2016-12-29,2017-01-02,Corporate,East,Technology,Phones,381.15,1,0.0,113.62
US-03508,2016-12-29,2016-12-31,Corporate,West,Furniture,Furnishings,899.55,2,0.2,29.17
US-03508,2016-12-29,2017-01-02,Corporate,West,Office Supplies,Supplies,75.15,1,0.0,13.04
US-04425,2016-12-29,2017-01-03,Consumer,East,Office Supplies,Paper,57.44,2,0.0,12.33
US-03019,2016-12-30,2017-01-04,Corporate,Central,Office Supplies,Binders,234.02,3,0.0,41.77
US-03048,2016-12-30,2017-01-02,Consumer,South,Furniture,Chairs,306.03,1,0.0,22.1
US-03048,2016-12-30,2016-12-31,Consumer,West,Furniture,Bookcases,1356.87,2,0.0,410.67
US-03048,2016-12-30,2017-01-05,Home Office,West,Furniture,Furnishings,540.66,3,0.1,23.2
US-01709,2016-12-31,2017-01-01,Corporate,West,Office Supplies,Appliances,2562.34,4,0.0,879.77
US-02586,2016-12-31,2017-01-06,Home Office,South,Furniture,Bookcases,673.47,1,0.0,219.99
US-02586,2016-12-31,2017-01-06,Corporate,South,Technology,Accessories,349.72,1,0.0,97.14
US-03724,2016-12-31,2017-01-03,Home Office,West,Furniture,Furnishings,288.56,1,0.1,45.07
US-03724,2016-12-31,2017-01-06,Home Office,West,Furniture,Tables,1104.57,1,0.0,63.28
US-02059,2017-01-01,2017-01-04,Home Office,South,Furniture,Tables,1382.94,1,0.5,-419.38
US-02059,2017-01-01,2017-01-02,Consumer,West,Furniture,Chairs,392.13,1,0.15,87.22
US-03643,2017-01-01,2017-01-02,Home Office,West,Technology,Accessories,231.06,2,0.0,57.68
US-03643,2017-01-01,2017-01-05,Home Office,East,Office Supplies,Art,12.85,1,0.5,-4.76
US-04415,2017-01-01,2017-01-07,Corporate,East,Technology,Machines,1431.44,1,0.15,334.59
US-04415,2017-01-01,2017-01-04,Home Office,South,Office Supplies,Art,129.94,2,0.0,36.39
US-04415,2017-01-01,2017-01-01,Home Office,Central,Furniture,Chairs,1634.65,3,0.0,142.67
US-00039,2017-01-02,2017-01-02,Consumer,East,Office Supplies,Binders,75.17,1,0.0,20.9
US-01208,2017-01-02,2017-01-07,Home Office,Central,Office Supplies,Envelopes,87.35,3,0.0,12.88
US-01208,2017-01-02,2017-01-05,Consumer,Central,Furniture,Furnishings,68.67,1,0.0,13.51
US-01734,2017-01-02,2017-01-06,Home Office,Central,Office Supplies,Art,1402.26,5,0.0,217.57
US-02515,2017-01-02,2017-01-04,Consumer,West,Office Supplies,Fasteners,59.01,2,0.0,8.66
US-02515,2017-01-02,2017-01-04,Home Office,East,Office Supplies,Envelopes,143.61,3,0.0,9.85
US-03549,2017-01-03,2017-01-08,Home Office,West,Office Supplies,Labels,34.86,3,0.0,3.58
US-03549,2017-01-03,2017-01-08,Home Office,West,Office Supplies,Fasteners,18.42,1,0.0,6.41
US-03162,2017-01-04,2017-01-09,Consumer,East,Technology,Phones,170.43,3,0.0,44.62
US-03162,2017-01-04,2017-01-04,Home Office,Central,Technology,Accessories,252.87,1,0.0,28.82
US-03589,2017-01-04,2017-01-05,Home Office,South,Office Supplies,Labels,62.91,3,0.0,20.21
US-03589,2017-01-04,2017-01-09,Consumer,Central,Furniture,Tables,1790.46,2,0.0,561.48
US-03589,2017-01-04,2017-01-10,Corporate,Central,Technology,Accessories,1117.99,3,0.0,97.81
US-03671,2017-01-04,2017-01-10,Corporate,West,Furniture,Bookcases,509.03,4,0.0,41.95
US-03671,2017-01-04,2017-01-06,Home Office,Central,Office Supplies,Paper,586.35,3,0.0,195.68
US-00060,2017-01-05,2017-01-09,Corporate,South,Technology,Phones,1647.72,3,0.3,-129.51
US-00462,2017-01-05,2017-01-05,Corporate,West,Office Supplies,Supplies,10.19,2,0.2,-1.01
US-00462,2017-01-05,2017-01-09,Corporate,Central,Technology,Phones,763.56,1,0.0,183.0
US-01097,2017-01-05,2017-01-07,Home Office,East,Technology,Accessories,535.96,2,0.15,9.33
US-01311,2017-01-05,2017-01-05,Consumer,East,Technology,Copiers,5090.93,3,0.15,-459.35
US-03093,2017-01-05,2017-01-08,Consumer,Central,Office Supplies,Labels,62.47,4,0.0,14.26
US-03240,2017-01-05,2017-01-10,Corporate,South,Office Supplies,Storage,322.56,2,0.15,6.47
US-03284,2017-01-05,2017-01-10,Corporate,West,Technology,Accessories,1004.07,3,0.15,-35.47
US-04945,2017-01-05,2017-01-09,Consumer,Central,Office Supplies,Binders,230.11,3,0.0,26.4
US-01535,2017-01-06,2017-01-08,Corporate,Central,Office Supplies,Appliances,473.01,1,0.0,99.63
US-01535,2017-01-06,2017-01-12,Corporate,East,Office Supplies,Storage,924.28,5,0.2,55.98
US-01733,2017-01-06,2017-01-10,Corporate,South,Furniture,Bookcases,487.0,1,0.0,100.76
US-02722,2017-01-06,2017-01-10,Consumer,West,Furniture,Chairs,698.04,1,0.0,164.26
US-00857,2017-01-08,2017-01-14,Home Office,Central,Office Supplies,Paper,571.0,3,0.5,-241.52
US-02271,2017-01-08,2017-01-09,Consumer,Central,Office Supplies,Envelopes,38.99,1,0.0,6.66
US-02639,2017-01-08,2017-01-11,Home Office,Central,Furniture,Chairs,290.91,1,0.4,-26.96
US-04343,2017-01-08,2017-01-13,Corporate,Central,Technology,Accessories,510.75,2,0.3,13.88
US-04343,2017-01-08,2017-01-09,Home Office,East,Office Supplies,Art,277.22,1,0.0,90.44
US-04343,2017-01-08,2017-01-10,Corporate,West,Technology,Accessories,115.13,1,0.0,10.87
US-00031,2017-01-09,2017-01-09,Consumer,West,Technology,Machines,3613.99,3,0.15,863.57
US-03949,2017-01-09,2017-01-15,Consumer,West,Office Supplies,Binders,101.23,2,0.4,-5.49
US-03949,2017-01-09,2017-01-12,Consumer,West,Technology,Copiers,890.34,2,0.15,106.15
US-04171,2017-01-09,2017-01-15,Corporate,Central,Office Supplies,Supplies,8.54,1,0.2,-0.52
US-04237,2017-01-09,2017-01-12,Consumer,East,Office Supplies,Labels,9.21,1,0.1,0.09
US-04254,2017-01-09,2017-01-12,Consumer,West,Office Supplies,Labels,32.36,1,0.0,1.78
US-04254,2017-01-09,2017-01-09,Home Office,Central,Office Supplies,Appliances,525.13,5,0.0,115.1
US-00676,2017-01-10,2017-01-15,Consumer,South,Furniture,Chairs,676.05,1,0.0,224.81
US-00676,2017-01-10,2017-01-13,Corporate,Central,Furniture,Chairs,2217.95,3,0.3,-556.0
US-00676,2017-01-10,2017-01-11,Corporate,West,Technology,Copiers,7772.76,4,0.15,263.7
US-01370,2017-01-10,2017-01-12,Home Office,South,Technology,Copiers,908.58,1,0.4,2.38
US-03793,2017-01-10,2017-01-12,Corporate,West,Technology,Copiers,402.57,1,0.0,81.56
US-03793,2017-01-10,2017-01-13,Corporate,Central,Office Supplies,Fasteners,26.0,1,0.5,-3.12
US-04190,2017-01-10,2017-01-16,Corporate,East,Technology,Accessories,230.82,2,0.0,27.08
US-03075,2017-01-11,2017-01-15,Home Office,South,Furniture,Furnishings,709.08,2,0.0,73.41
US-03075,2017-01-11,2017-01-16,Home Office,South,Technology,Phones,476.03,1,0.1,54.78
US-03619,2017-01-11,2017-01-12,Home Office,East,Furniture,Tables,1418.4,1,0.2,-100.32
US-03619,2017-01-11,2017-01-15,Corporate,Central,Furniture,Bookcases,835.74,2,0.0,219.27
US-01306,2017-01-12,2017-01-18,Home Office,West,Office Supplies,Binders,83.11,1,0.1,2.95
US-03180,2017-01-12,2017-01-18,Consumer,West,Office Supplies,Labels,142.76,5,0.1,36.66
US-02400,2017-01-13,2017-01-13,Home Office,Central,Furniture,Bookcases,962.57,2,0.0,51.95
US-00509,2017-01-14,2017-01-17,Consumer,East,Furniture,Tables,477.91,1,0.0,81.55
US-00687,2017-01-14,2017-01-14,Consumer,South,Office Supplies,Binders,46.91,2,0.0,6.9
US-01831,2017-01-14,2017-01-15,Corporate,Central,Furniture,Tables,1124.83,2,0.3,-84.83
US-01866,2017-01-14,2017-01-15,Home Office,Central,Office Supplies,Binders,57.29,1,0.0,8.3
US-01866,2017-01-14,2017-01-20,Home Office,South,Office Supplies,Art,1183.5,5,0.3,25.02
US-02573,2017-01-14,2017-01-14,Home Office,West,Technology,Accessories,1591.1,5,0.0,333.14
US-04807,2017-01-14,2017-01-16,Consumer,West,Furniture,Tables,1534.53,3,0.0,157.11
US-04807,2017-01-14,2017-01-17,Corporate,West,Office Supplies,Fasteners,37.2,3,0.0,2.45
US-04453,2017-01-15,2017-01-18,Home Office,South,Office Supplies,Appliances,1659.4,4,0.0,337.86
US-01708,2017-01-16,2017-01-20,Consumer,West,Office Supplies,Envelopes,29.92,1,0.4,-5.21
US-04988,2017-01-16,2017-01-22,Corporate,East,Furniture,Bookcases,628.81,1,0.0,190.81
US-00089,2017-01-17,2017-01-23,Home Office,East,Furniture,Bookcases,1029.56,4,0.0,254.01
US-00110,2017-01-17,2017-01-19,Corporate,East,Furniture,Tables,577.59,1,0.15,18.75
US-01100,2017-01-17,2017-01-23,Consumer,East,Furniture,Chairs,998.26,2,0.0,100.07
US-01100,2017-01-17,2017-01-17,Consumer,East,Technology,Copiers,1023.63,1,0.0,129.75
US-01687,2017-01-17,2017-01-18,Home Office,Central,Technology,Accessories,766.9,5,0.0,149.28
US-03864,2017-01-17,2017-01-21,Home Office,West,Technology,Phones,581.44,2,0.0,144.85
US-03864,2017-01-17,2017-01-18,Corporate,East,Office Supplies,Art,178.67,1,0.0,14.04
US-04031,2017-01-17,2017-01-17,Corporate,South,Technology,Phones,1401.43,5,0.0,327.39
US-04756,2017-01-17,2017-01-21,Consumer,South,Office Supplies,Labels,39.87,1,0.0,7.6
US-04756,2017-01-17,2017-01-20,Consumer,Central,Furniture,Bookcases,1036.92,2,0.2,80.63
US-01679,2017-01-18,2017-01-18,Corporate,East,Technology,Phones,679.39,1,0.0,167.31
US-03308,2017-01-18,2017-01-23,Home Office,South,Office Supplies,Labels,6.1,2,0.0,1.75
US-04310,2017-01-18,2017-01-23,Corporate,South,Office Supplies,Appliances,530.4,1,0.2,96.44
US-04310,2017-01-18,2017-01-18,Consumer,South,Office Supplies,Art,30.27,2,0.0,8.06
US-04772,2017-01-18,2017-01-24,Home Office,East,Technology,Accessories,242.6,4,0.1,10.06
US-01199,2017-01-19,2017-01-24,Corporate,West,Technology,Machines,1189.73,1,0.2,113.44
US-01371,2017-01-19,2017-01-24,Home Office,West,Furniture,Furnishings,673.67,2,0.0,112.85
US-01371,2017-01-19,2017-01-20,Corporate,South,Furniture,Tables,1122.08,1,0.0,135.79
US-01371,2017-01-19,2017-01-25,Home Office,South,Technology,Copiers,2959.86,4,0.0,598.39
US-01747,2017-01-19,2017-01-19,Home Office,West,Office Supplies,Envelopes,28.97,2,0.0,4.06
US-02702,2017-01-19,2017-01-24,Home Office,Central,Office Supplies,Appliances,2258.22,5,0.2,553.02
US-02702,2017-01-19,2017-01-20,Home Office,West,Furniture,Tables,1018.53,3,0.0,143.38
US-03566,2017-01-19,2017-01-23,Home Office,South,Office Supplies,Appliances,2429.25,5,0.0,588.87
US-03566,2017-01-19,2017-01-21,Home Office,South,Office Supplies,Supplies,33.49,2,0.0,8.77
US-03566,2017-01-19,2017-01-24,Home Office,West,Technology,Copiers,2179.94,5,0.0,220.74
US-04418,2017-01-19,2017-01-19,Consumer,South,Office Supplies,Storage,133.72,1,0.0,35.79
US-04418,2017-01-19,2017-01-22,Consumer,South,Technology,Phones,702.82,1,0.0,178.29
US-03114,2017-01-20,2017-01-25,Corporate,West,Technology,Phones,3303.74,4,0.0,843.71
US-03114,2017-01-20,2017-01-26,Corporate,West,Office Supplies,Labels,23.27,1,0.0,5.5
US-03282,2017-01-20,2017-01-21,Corporate,South,Office Supplies,Labels,6.34,3,0.0,0.47
US-03282,2017-01-20,2017-01-25,Consumer,West,Technology,Copiers,2697.48,2,0.0,588.42
US-01380,2017-01-21,2017-01-22,Consumer,West,Furniture,Bookcases,2236.33,5,0.0,608.81
US-03074,2017-01-21,2017-01-26,Corporate,Central,Furniture,Bookcases,1713.26,5,0.2,-70.75
US-03756,2017-01-21,2017-01-22,Corporate,West,Office Supplies,Fasteners,26.22,1,0.1,3.01
US-02280,2017-01-22,2017-01-27,Corporate,East,Furniture,Furnishings,427.22,1,0.0,66.11
US-02280,2017-01-22,2017-01-22,Home Office,East,Technology,Copiers,2471.34,3,0.2,-139.58
US-03714,2017-01-22,2017-01-22,Consumer,East,Office Supplies,Appliances,667.9,1,0.0,129.75
US-04592,2017-01-22,2017-01-28,Home Office,East,Office Supplies,Fasteners,12.31,1,0.1,1.41
US-04724,2017-01-22,2017-01-27,Home Office,West,Furniture,Bookcases,176.3,1,0.4,-32.96
US-04724,2017-01-22,2017-01-23,Consumer,West,Technology,Accessories,284.44,2,0.0,72.75
US-00028,2017-01-23,2017-01-28,Corporate,East,Office Supplies,Envelopes,31.66,2,0.0,7.94
US-01456,2017-01-23,2017-01-29,Corporate,West,Office Supplies,Art,112.8,1,0.4,-26.53
US-01456,2017-01-23,2017-01-23,Home Office,South,Furniture,Chairs,125.4,1,0.0,14.1
US-02418,2017-01-23,2017-01-29,Home Office,East,Technology,Phones,675.98,1,0.0,114.87
US-03538,2017-01-23,2017-01-25,Home Office,East,Furniture,Chairs,248.98,1,0.3,23.48
US-00130,2017-01-24,2017-01-25,Home Office,West,Furniture,Bookcases,600.22,1,0.2,-21.81
US-00905,2017-01-24,2017-01-28,Home Office,Central,Office Supplies,Appliances,1859.23,3,0.0,416.57
US-00905,2017-01-24,2017-01-24,Consumer,South,Technology,Accessories,228.69,1,0.0,25.17
US-01044,2017-01-24,2017-01-26,Home Office,West,Office Supplies,Supplies,174.6,2,0.0,13.81
US-00781,2017-01-25,2017-01-31,Corporate,East,Office Supplies,Paper,681.99,4,0.0,160.21
US-01455,2017-01-25,2017-01-30,Corporate,East,Office Supplies,Labels,37.73,1,0.0,7.55
US-01455,2017-01-25,2017-01-29,Consumer,South,Furniture,Tables,1149.95,1,0.0,261.12
US-02072,2017-01-25,2017-01-25,Home Office,West,Office Supplies,Art,276.13,1,0.0,39.04
US-02735,2017-01-25,2017-01-26,Consumer,West,Technology,Accessories,427.17,3,0.0,121.37
US-02735,2017-01-25,2017-01-29,Corporate,Central,Technology,Copiers,4837.5,3,0.0,1654.08
US-04701,2017-01-25,2017-01-29,Home Office,West,Furniture,Bookcases,390.45,1,0.0,93.08
US-01258,2017-01-26,2017-01-28,Corporate,East,Furniture,Furnishings,39.5,1,0.0,11.94
US-01258,2017-01-26,2017-01-30,Corporate,West,Office Supplies,Envelopes,134.53,3,0.0,24.71
US-01494,2017-01-26,2017-01-31,Home Office,West,Technology,Accessories,70.79,1,0.1,5.2
US-01899,2017-01-26,2017-02-01,Corporate,South,Office Supplies,Appliances,190.91,1,0.0,50.26
US-03447,2017-01-26,2017-01-30,Consumer,East,Office Supplies,Envelopes,48.14,1,0.2,8.4
US-00811,2017-01-27,2017-02-02,Corporate,Central,Office Supplies,Paper,50.57,1,0.0,12.42
US-00811,2017-01-27,2017-01-28,Consumer,East,Office Supplies,Paper,102.53,2,0.0,16.95
US-00811,2017-01-27,2017-01-28,Home Office,East,Office Supplies,Appliances,963.17,3,0.0,263.71
US-02364,2017-01-27,2017-01-29,Consumer,South,Office Supplies,Paper,159.3,1,0.15,3.93
US-02364,2017-01-27,2017-02-02,Corporate,South,Office Supplies,Storage,390.15,1,0.0,124.17
US-03495,2017-01-27,2017-02-01,Corporate,Central,Office Supplies,Envelopes,7.59,1,0.15,1.27
US-03696,2017-01-27,2017-02-01,Corporate,South,Technology,Accessories,630.35,2,0.15,25.07
US-03696,2017-01-27,2017-02-02,Consumer,South,Furniture,Tables,6604.36,5,0.0,1334.85
US-03696,2017-01-27,2017-01-30,Corporate,Central,Technology,Accessories,45.33,2,0.0,9.51
US-00085,2017-01-28,2017-02-01,Corporate,West,Office Supplies,Supplies,78.74,1,0.0,9.57
US-00085,2017-01-28,2017-01-30,Corporate,West,Furniture,Bookcases,943.62,2,0.15,58.71
US-01417,2017-01-28,2017-02-01,Corporate,East,Furniture,Bookcases,452.1,2,0.0,111.27
US-03323,2017-01-28,2017-01-28,Consumer,East,Technology,Copiers,6480.94,4,0.0,1810.47
US-00246,2017-01-29,2017-02-03,Corporate,West,Furniture,Bookcases,235.43,1,0.0,78.98
US-03894,2017-01-29,2017-01-31,Corporate,Central,Furniture,Tables,1984.69,4,0.5,-204.87
US-02481,2017-01-30,2017-02-02,Home Office,Central,Technology,Machines,3323.55,3,0.0,997.18
US-02481,2017-01-30,2017-02-01,Home Office,Central,Technology,Machines,1461.61,1,0.3,-306.57
US-02481,2017-01-30,2017-02-05,Home Office,South,Office Supplies,Appliances,726.14,5,0.0,151.32
US-04736,2017-01-30,2017-02-03,Corporate,West,Technology,Machines,2365.34,5,0.15,-72.84
US-04736,2017-01-30,2017-02-04,Consumer,South,Technology,Phones,838.45,1,0.1,101.77
US-00180,2017-01-31,2017-02-03,Consumer,East,Technology,Phones,153.24,1,0.15,3.2
US-01287,2017-01-31,2017-01-31,Corporate,East,Office Supplies,Fasteners,33.88,4,0.1,2.62
US-01451,2017-01-31,2017-02-03,Consumer,South,Office Supplies,Labels,33.55,1,0.2,-3.98
US-01451,2017-01-31,2017-02-02,Corporate,Central,Office Supplies,Paper,116.92,1,0.0,37.32
US-02410,2017-01-31,2017-01-31,Corporate,West,Office Supplies,Binders,283.69,3,0.0,95.5
US-03164,2017-02-01,2017-02-01,Consumer,South,Furniture,Furnishings,61.48,1,0.1,4.93
US-03164,2017-02-01,2017-02-01,Corporate,South,Technology,Copiers,4942.76,4,0.0,1379.27
US-03164,2017-02-01,2017-02-07,Consumer,West,Technology,Copiers,1684.42,2,0.0,392.56
US-00048,2017-02-02,2017-02-05,Consumer,East,Technology,Phones,3573.67,4,0.0,304.62
US-02110,2017-02-02,2017-02-08,Corporate,West,Furniture,Bookcases,629.31,1,0.0,94.94
US-02537,2017-02-02,2017-02-05,Home Office,East,Furniture,Furnishings,224.7,2,0.15,9.07
US-02537,2017-02-02,2017-02-07,Corporate,West,Office Supplies,Binders,22.37,1,0.1,3.34
US-02537,2017-02-02,2017-02-03,Corporate,West,Furniture,Tables,1232.46,2,0.3,-124.02
US-03341,2017-02-02,2017-02-03,Home Office,East,Technology,Copiers,5434.23,4,0.0,800.4
US-03936,2017-02-02,2017-02-04,Corporate,Central,Furniture,Tables,3484.62,3,0.3,-957.88
US-04778,2017-02-02,2017-02-03,Home Office,West,Furniture,Furnishings,712.06,3,0.0,152.55
US-00018,2017-02-03,2017-02-07,Consumer,West,Office Supplies,Supplies,48.59,4,0.3,-5.42
US-00018,2017-02-03,2017-02-04,Consumer,West,Furniture,Tables,2402.94,4,0.15,333.58
